fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,343240,1366101,130.0,8.0,formal affair,athletic,shift,8,49.0,2017-02-06,34.0,4,66.0,2,6,2017,0
fit,608025,567453,130.0,8.0,wedding,apple,shift,8,35.0,2016-08-27,34.0,2,66.0,8,27,2016,0
fit,73653,1268360,185.0,8.0,wedding,athletic,dress,24,29.0,2014-07-14,36.0,2,67.0,7,14,2014,0
fit,138663,1242074,135.0,10.0,wedding,athletic,gown,13,28.0,2016-10-04,34.0,2,68.0,10,4,2016,1
small,681467,835908,125.0,8.0,wedding,athletic,dress,8,63.0,2016-04-07,34.0,2,65.0,4,7,2016,0
fit,462451,124204,150.0,10.0,party,hourglass,dress,14,35.0,2012-12-02,32.0,4,71.0,12,2,2012,1
fit,671930,1313746,133.0,10.0,other,full bust,shift,8,36.0,2014-06-08,34.0,5,61.0,6,8,2014,1
fit,156546,141761,135.0,8.0,wedding,hourglass,dress,16,47.0,2016-10-12,34.0,4,62.0,10,12,2016,0
fit,876775,362332,123.0,8.0,wedding,athletic,sheath,8,30.0,2017-10-20,32.0,2,63.0,10,20,2017,0
fit,101474,1242444,120.0,10.0,formal affair,straight & narrow,dress,4,27.0,2017-11-20,32.0,3,68.0,11,20,2017,1
small,280116,1592185,155.0,8.0,date,hourglass,dress,20,35.0,2016-05-11,34.0,4,68.0,5,11,2016,0
fit,158456,149655,135.0,8.0,formal affair,hourglass,gown,17,37.0,2015-02-17,36.0,3,67.0,2,17,2015,0
fit,567837,577391,126.0,10.0,wedding,hourglass,dress,8,34.0,2015-08-03,32.0,2,62.0,8,3,2015,1
small,654483,1045120,160.0,8.0,party,,dress,20,28.0,2016-12-06,,,69.0,12,6,2016,0
fit,258659,1064397,115.0,10.0,formal affair,straight & narrow,gown,0,24.0,2017-10-19,32.0,2,65.0,10,19,2017,1
small,47980,474665,155.0,6.0,work,,shirtdress,20,41.0,2016-02-13,,,68.0,2,13,2016,0
fit,689789,1982904,135.0,10.0,party,full bust,sheath,14,50.0,2015-01-15,34.0,4,63.0,1,15,2015,1
fit,777004,724319,115.0,10.0,wedding,,dress,1,28.0,2017-02-22,34.0,2,65.0,2,22,2017,1
fit,652458,175496,150.0,10.0,party,hourglass,dress,16,30.0,2014-11-15,34.0,4,66.0,11,15,2014,1
large,931592,823534,120.0,8.0,everyday,athletic,dress,8,32.0,2015-12-02,32.0,3,64.0,12,2,2015,0
fit,226725,1498329,115.0,10.0,formal affair,straight & narrow,gown,5,38.0,2016-05-05,32.0,4,67.0,5,5,2016,1
fit,10768,1699137,130.0,10.0,work,hourglass,dress,12,31.0,2017-11-12,36.0,3,63.0,11,12,2017,1
fit,598624,129831,144.0,10.0,wedding,athletic,dress,12,31.0,2014-10-27,36.0,2,66.0,10,27,2014,1
fit,643753,619977,,8.0,party,athletic,dress,20,30.0,2017-05-24,,,70.0,5,24,2017,0
fit,964019,2743152,,10.0,date,petite,jumpsuit,4,36.0,2015-10-02,32.0,3,62.0,10,2,2015,1
fit,722886,152836,113.0,10.0,wedding,hourglass,mini,8,31.0,2013-10-02,34.0,1,64.0,10,2,2013,1
large,108830,145906,130.0,10.0,formal affair,athletic,gown,4,36.0,2012-12-04,34.0,2,65.0,12,4,2012,1
fit,391033,152662,115.0,10.0,wedding,petite,gown,1,32.0,2016-04-17,32.0,4,64.0,4,17,2016,1
fit,947618,182915,123.0,8.0,party,hourglass,dress,8,28.0,2016-10-22,34.0,4,66.0,10,22,2016,0
fit,253814,126335,109.0,6.0,wedding,petite,dress,4,31.0,2013-08-13,32.0,2,61.0,8,13,2013,0
fit,287376,1695878,165.0,10.0,party,hourglass,dress,20,29.0,2015-12-27,34.0,4,70.0,12,27,2015,1
fit,723080,865225,,10.0,formal affair,,dress,4,37.0,2016-02-10,34.0,4,66.0,2,10,2016,1
fit,142459,649983,139.0,10.0,date,hourglass,dress,14,28.0,2015-07-23,34.0,3,63.0,7,23,2015,1
fit,864654,1639988,155.0,10.0,wedding,hourglass,dress,16,37.0,2017-12-13,36.0,4,68.0,12,13,2017,1
fit,585542,1287535,130.0,10.0,wedding,straight & narrow,gown,5,36.0,2017-05-13,34.0,1,68.0,5,13,2017,1
fit,220285,2856326,138.0,10.0,everyday,full bust,sweater,14,37.0,2015-11-23,36.0,4,68.0,11,23,2015,1
fit,668511,141761,130.0,10.0,wedding,hourglass,dress,4,31.0,2017-10-28,32.0,5,67.0,10,28,2017,1
fit,805830,706929,160.0,10.0,wedding,athletic,dress,20,59.0,2017-04-21,36.0,4,65.0,4,21,2017,1
fit,240966,2004376,170.0,10.0,formal affair,athletic,jumpsuit,16,22.0,2016-08-01,34.0,3,67.0,8,1,2016,1
fit,378675,123793,105.0,8.0,formal affair,straight & narrow,gown,1,36.0,2015-02-15,34.0,1,65.0,2,15,2015,0
fit,722179,365727,160.0,8.0,work,pear,dress,14,38.0,2016-06-15,34.0,3,70.0,6,15,2016,0
small,484617,1780765,178.0,8.0,work,full bust,dress,28,39.0,2016-08-15,36.0,4,65.0,8,15,2016,0
fit,347747,2686855,120.0,8.0,work,petite,top,4,34.0,2017-04-18,32.0,3,61.0,4,18,2017,0
fit,995754,124204,125.0,10.0,party,petite,dress,4,27.0,2015-12-15,34.0,2,64.0,12,15,2015,1
fit,108211,131117,130.0,8.0,wedding,pear,gown,12,35.0,2016-01-15,34.0,2,68.0,1,15,2016,0
fit,262493,2101354,,8.0,everyday,hourglass,top,8,31.0,2017-10-11,34.0,2,68.0,10,11,2017,0
fit,957763,1278211,140.0,10.0,wedding,athletic,dress,24,35.0,2016-08-16,34.0,4,63.0,8,16,2016,1
fit,466487,1511014,130.0,10.0,work,hourglass,dress,8,35.0,2016-10-04,34.0,2,66.0,10,4,2016,1
fit,556803,126335,128.0,6.0,party,hourglass,dress,8,28.0,2013-12-20,34.0,2,66.0,12,20,2013,0
fit,110379,1420770,115.0,10.0,wedding,petite,dress,8,39.0,2014-10-11,34.0,2,60.0,10,11,2014,1
fit,257517,1426525,145.0,8.0,wedding,pear,dress,12,32.0,2017-06-25,34.0,2,68.0,6,25,2017,0
fit,362958,127865,160.0,8.0,party,hourglass,gown,21,36.0,2014-07-04,34.0,4,67.0,7,4,2014,0
fit,601326,1484078,145.0,6.0,wedding,straight & narrow,sheath,16,28.0,2017-02-10,34.0,2,64.0,2,10,2017,0
small,741634,683251,155.0,8.0,work,hourglass,dress,8,24.0,2017-01-11,36.0,4,63.0,1,11,2017,0
fit,763093,154002,130.0,10.0,formal affair,hourglass,gown,12,41.0,2013-10-14,34.0,4,64.0,10,14,2013,1
fit,179414,155381,130.0,10.0,party,petite,dress,8,22.0,2016-01-11,36.0,3,65.0,1,11,2016,1
fit,758927,1707988,151.0,8.0,other,athletic,dress,16,52.0,2017-07-18,36.0,2,70.0,7,18,2017,0
fit,88041,1620318,,10.0,wedding,athletic,dress,8,32.0,2015-09-02,34.0,2,67.0,9,2,2015,1
large,604252,2460620,,10.0,everyday,athletic,top,20,36.0,2017-07-28,38.0,4,68.0,7,28,2017,1
fit,556519,714372,138.0,8.0,wedding,athletic,sheath,16,51.0,2016-06-22,34.0,4,64.0,6,22,2016,0
fit,174726,1003076,116.0,8.0,wedding,athletic,dress,1,33.0,2016-11-09,32.0,1,65.0,11,9,2016,0
fit,429973,305868,180.0,8.0,wedding,hourglass,dress,20,33.0,2014-07-18,36.0,2,69.0,7,18,2014,0
fit,251985,2956453,165.0,10.0,everyday,hourglass,top,16,19.0,2017-05-22,34.0,4,68.0,5,22,2017,1
fit,155227,125424,126.0,4.0,party,hourglass,dress,4,29.0,2017-03-12,36.0,3,64.0,3,12,2017,0
fit,382378,187477,135.0,10.0,wedding,pear,dress,8,30.0,2016-01-14,34.0,1,69.0,1,14,2016,1
fit,434939,1076157,145.0,10.0,formal affair,hourglass,gown,21,24.0,2015-04-22,36.0,4,68.0,4,22,2015,1
fit,870031,123793,170.0,10.0,wedding,athletic,gown,25,34.0,2014-09-01,34.0,4,69.0,9,1,2014,1
fit,814370,1850708,156.0,8.0,wedding,hourglass,dress,20,38.0,2017-11-07,34.0,4,67.0,11,7,2017,0
large,887572,2829293,125.0,8.0,party,athletic,jumpsuit,8,29.0,2016-11-28,34.0,2,64.0,11,28,2016,0
small,937671,2850568,,8.0,party,full bust,jumpsuit,21,41.0,2016-03-03,38.0,3,70.0,3,3,2016,0
fit,919682,1164757,140.0,10.0,party,full bust,dress,8,38.0,2018-01-02,34.0,5,66.0,1,2,2018,1
fit,565707,123793,168.0,10.0,wedding,hourglass,gown,20,36.0,2015-08-25,36.0,4,66.0,8,25,2015,1
fit,350532,2280839,,10.0,everyday,hourglass,blouse,8,30.0,2017-03-28,32.0,4,68.0,3,28,2017,1
fit,993762,1839582,145.0,8.0,other,straight & narrow,dress,14,51.0,2017-10-06,36.0,2,67.0,10,6,2017,0
fit,868581,126335,160.0,10.0,other,pear,dress,20,30.0,2014-06-26,36.0,2,65.0,6,26,2014,1
fit,643282,344877,,10.0,everyday,,maxi,12,35.0,2016-06-15,,,66.0,6,15,2016,1
large,635498,1072520,,8.0,everyday,full bust,dress,54,37.0,2017-09-23,38.0,4,67.0,9,23,2017,0
fit,207094,2914063,136.0,8.0,everyday,athletic,top,8,36.0,2017-09-11,34.0,2,64.0,9,11,2017,0
fit,577688,1154732,150.0,10.0,work,athletic,dress,8,27.0,2017-03-14,34.0,2,70.0,3,14,2017,1
fit,238124,147594,160.0,8.0,wedding,,shift,24,33.0,2015-10-31,,,63.0,10,31,2015,0
fit,751879,2743152,149.0,8.0,vacation,athletic,jumpsuit,8,34.0,2016-04-23,34.0,5,64.0,4,23,2016,0
fit,817557,730008,,8.0,wedding,full bust,dress,12,31.0,2015-03-26,34.0,4,64.0,3,26,2015,0
fit,727194,1106101,160.0,10.0,wedding,,dress,14,28.0,2016-11-15,,,72.0,11,15,2016,1
fit,130452,496108,115.0,10.0,wedding,hourglass,dress,4,28.0,2017-10-05,32.0,2,64.0,10,5,2017,1
small,724015,1203092,140.0,6.0,party,pear,dress,16,29.0,2017-09-27,34.0,3,63.0,9,27,2017,0
large,285296,174086,120.0,10.0,wedding,petite,dress,4,35.0,2013-05-14,34.0,2,63.0,5,14,2013,1
fit,731425,1709498,,10.0,formal affair,petite,dress,4,29.0,2015-08-06,32.0,4,62.0,8,6,2015,1
fit,905204,1000270,130.0,8.0,wedding,athletic,dress,8,28.0,2014-12-15,34.0,1,66.0,12,15,2014,0
fit,950765,123373,145.0,8.0,wedding,athletic,gown,9,31.0,2014-01-08,34.0,4,66.0,1,8,2014,0
fit,830927,1236359,,8.0,wedding,,dress,8,34.0,2017-11-07,,,64.0,11,7,2017,0
fit,958548,1083818,145.0,10.0,work,hourglass,dress,14,35.0,2017-06-13,36.0,1,66.0,6,13,2017,1
large,91904,174258,215.0,10.0,party,hourglass,dress,28,36.0,2012-10-24,38.0,2,66.0,10,24,2012,1
fit,132216,140321,145.0,10.0,formal affair,apple,gown,20,67.0,2013-12-08,38.0,3,67.0,12,8,2013,1
large,172972,1110985,125.0,10.0,formal affair,hourglass,gown,8,39.0,2017-11-03,34.0,4,66.0,11,3,2017,1
fit,478489,624407,,10.0,wedding,hourglass,sheath,14,37.0,2015-07-21,36.0,3,62.0,7,21,2015,1
fit,150551,1000254,125.0,10.0,date,petite,dress,12,34.0,2017-10-15,34.0,1,61.0,10,15,2017,1
fit,192761,709832,,10.0,formal affair,hourglass,gown,12,41.0,2015-03-04,,,65.0,3,4,2015,1
fit,968433,172027,120.0,10.0,other,straight & narrow,dress,12,41.0,2014-07-01,34.0,2,64.0,7,1,2014,1
small,94312,2548121,163.0,10.0,other,,jumpsuit,16,40.0,2017-07-19,38.0,4,65.0,7,19,2017,1
large,951473,134393,140.0,10.0,formal affair,athletic,dress,12,28.0,2015-11-26,32.0,3,68.0,11,26,2015,1
fit,362951,2506779,,10.0,everyday,full bust,bomber,14,23.0,2017-11-14,34.0,4,65.0,11,14,2017,1
fit,688164,918064,117.0,10.0,wedding,hourglass,sheath,8,28.0,2017-10-04,34.0,1,67.0,10,4,2017,1
small,76855,1736145,145.0,8.0,other,petite,dress,20,47.0,2017-02-15,36.0,1,63.0,2,15,2017,0
large,424283,1164757,150.0,10.0,party,athletic,dress,8,41.0,2016-10-05,36.0,3,68.0,10,5,2016,1
fit,325950,622527,120.0,8.0,work,hourglass,shift,4,26.0,2016-10-10,32.0,3,62.0,10,10,2016,0
fit,792973,2826127,105.0,8.0,party,petite,jumpsuit,1,28.0,2016-08-07,32.0,1,59.0,8,7,2016,0
small,147786,1612907,160.0,10.0,party,hourglass,dress,20,36.0,2017-11-02,34.0,3,62.0,11,2,2017,1
large,493228,236557,135.0,8.0,wedding,athletic,shift,8,28.0,2015-06-05,36.0,2,70.0,6,5,2015,0
fit,899730,1698815,128.0,8.0,work,athletic,sheath,8,40.0,2016-07-24,32.0,4,67.0,7,24,2016,0
small,266320,136110,185.0,8.0,formal affair,hourglass,dress,28,30.0,2014-12-05,34.0,4,62.0,12,5,2014,0
large,166908,963476,130.0,2.0,party,hourglass,sheath,12,33.0,2014-07-20,34.0,4,64.0,7,20,2014,0
fit,888335,424962,165.0,10.0,wedding,athletic,dress,20,26.0,2017-03-22,36.0,3,64.0,3,22,2017,1
fit,771102,1018841,130.0,10.0,wedding,straight & narrow,frock,8,34.0,2016-05-02,34.0,2,69.0,5,2,2016,1
small,855337,1962198,135.0,8.0,wedding,athletic,dress,8,31.0,2015-05-18,34.0,2,67.0,5,18,2015,0
fit,667741,152836,115.0,10.0,wedding,petite,mini,1,28.0,2015-04-01,34.0,2,60.0,4,1,2015,1
fit,148654,1516843,,8.0,party,hourglass,dress,24,30.0,2017-08-14,38.0,3,64.0,8,14,2017,0
fit,346442,2155094,120.0,10.0,party,petite,jumpsuit,4,42.0,2015-03-24,34.0,3,63.0,3,24,2015,1
small,887616,1851598,113.0,10.0,wedding,athletic,sheath,8,30.0,2017-07-19,34.0,2,62.0,7,19,2017,1
fit,313923,569795,130.0,10.0,formal affair,straight & narrow,gown,5,32.0,2017-01-11,34.0,2,67.0,1,11,2017,1
fit,365584,730008,,10.0,wedding,hourglass,dress,24,30.0,2014-06-30,36.0,4,64.0,6,30,2014,1
small,927706,644706,140.0,6.0,date,hourglass,dress,16,35.0,2017-06-04,34.0,4,65.0,6,4,2017,0
fit,560981,130727,,6.0,party,pear,dress,24,34.0,2014-01-01,34.0,4,63.0,1,1,2014,0
fit,309480,2863546,166.0,6.0,everyday,hourglass,coat,20,38.0,2016-04-18,36.0,2,72.0,4,18,2016,0
fit,86106,2895903,155.0,10.0,everyday,hourglass,blouse,14,28.0,2017-09-19,,,68.0,9,19,2017,1
large,660879,1796472,,10.0,wedding,,dress,24,52.0,2017-05-31,,,68.0,5,31,2017,1
fit,12501,164051,140.0,6.0,party,straight & narrow,dress,8,47.0,2013-12-13,34.0,4,70.0,12,13,2013,0
fit,427547,144051,120.0,10.0,date,straight & narrow,sheath,8,32.0,2013-10-06,34.0,2,67.0,10,6,2013,1
large,652874,417055,152.0,8.0,formal affair,pear,dress,12,29.0,2016-04-12,34.0,3,66.0,4,12,2016,0
fit,481754,1607852,154.0,10.0,wedding,full bust,dress,14,31.0,2015-03-24,34.0,4,66.0,3,24,2015,1
fit,726839,2214433,118.0,10.0,date,straight & narrow,top,4,21.0,2017-02-09,32.0,2,67.0,2,9,2017,1
large,763961,1848727,125.0,6.0,wedding,athletic,gown,8,30.0,2015-09-07,34.0,2,66.0,9,7,2015,0
fit,25841,1335648,122.0,10.0,wedding,,gown,5,36.0,2017-10-07,34.0,4,66.0,10,7,2017,1
large,117935,1258330,132.0,8.0,everyday,athletic,dress,14,30.0,2017-08-17,34.0,2,66.0,8,17,2017,0
fit,753477,130727,,8.0,wedding,straight & narrow,dress,12,41.0,2012-10-17,34.0,4,65.0,10,17,2012,0
fit,142848,130259,120.0,8.0,formal affair,full bust,dress,1,26.0,2012-12-30,32.0,4,66.0,12,30,2012,0
fit,177795,1557314,175.0,10.0,party,hourglass,maxi,16,32.0,2016-06-27,36.0,4,66.0,6,27,2016,1
fit,224138,2035790,,10.0,wedding,hourglass,coat,20,35.0,2016-12-06,36.0,4,67.0,12,6,2016,1
fit,621800,1869763,125.0,8.0,wedding,petite,shift,12,54.0,2015-02-11,34.0,5,61.0,2,11,2015,0
fit,262888,2863546,148.0,10.0,vacation,hourglass,coat,12,34.0,2018-01-05,36.0,3,66.0,1,5,2018,1
fit,695899,451591,128.0,10.0,work,full bust,dress,16,31.0,2016-08-10,34.0,4,66.0,8,10,2016,1
fit,360887,1118202,128.0,10.0,everyday,straight & narrow,dress,8,47.0,2017-08-28,32.0,4,70.0,8,28,2017,1
fit,920782,833599,148.0,10.0,formal affair,pear,gown,20,31.0,2018-01-03,34.0,1,63.0,1,3,2018,1
fit,136100,725296,150.0,10.0,wedding,hourglass,dress,20,25.0,2017-08-25,36.0,4,62.0,8,25,2017,1
small,72033,246463,140.0,10.0,party,athletic,dress,12,25.0,2016-12-23,34.0,2,70.0,12,23,2016,1
fit,918764,1714731,178.0,10.0,wedding,athletic,gown,24,32.0,2015-01-19,38.0,3,66.0,1,19,2015,1
large,749167,1195998,143.0,10.0,wedding,athletic,gown,4,39.0,2017-12-13,36.0,3,68.0,12,13,2017,1
large,78808,1655531,140.0,10.0,other,athletic,maxi,8,31.0,2015-05-12,34.0,2,66.0,5,12,2015,1
fit,626919,155820,150.0,10.0,vacation,hourglass,gown,12,31.0,2014-05-01,34.0,4,63.0,5,1,2014,1
large,690751,2603666,,6.0,everyday,full bust,romper,8,52.0,2017-10-15,32.0,6,64.0,10,15,2017,0
fit,778159,2493150,135.0,10.0,everyday,athletic,romper,8,36.0,2015-08-05,34.0,2,68.0,8,5,2015,1
fit,846148,151551,125.0,10.0,formal affair,full bust,sheath,12,52.0,2014-07-28,36.0,3,64.0,7,28,2014,1
fit,320973,1617260,122.0,10.0,formal affair,hourglass,gown,4,46.0,2016-03-17,32.0,4,64.0,3,17,2016,1
small,304621,125564,150.0,10.0,formal affair,hourglass,gown,25,50.0,2014-03-27,36.0,4,67.0,3,27,2014,1
large,262146,166633,120.0,8.0,party,petite,mini,8,25.0,2015-02-04,32.0,1,62.0,2,4,2015,0
fit,32925,448965,122.0,10.0,work,straight & narrow,dress,4,26.0,2016-03-28,34.0,2,67.0,3,28,2016,1
fit,47119,1546247,120.0,6.0,party,hourglass,sheath,4,28.0,2017-01-17,32.0,4,61.0,1,17,2017,0
fit,458884,485462,125.0,10.0,work,athletic,gown,4,32.0,2016-02-11,34.0,3,64.0,2,11,2016,1
fit,793405,1404266,,8.0,formal affair,,dress,16,30.0,2017-11-19,34.0,4,70.0,11,19,2017,0
fit,444956,2205897,120.0,10.0,everyday,straight & narrow,top,8,33.0,2017-12-04,32.0,3,67.0,12,4,2017,1
fit,358722,2009786,,10.0,date,hourglass,romper,14,29.0,2017-09-14,36.0,3,70.0,9,14,2017,1
fit,196335,2410432,130.0,8.0,everyday,athletic,skirt,8,43.0,2017-05-24,32.0,4,67.0,5,24,2017,0
fit,190074,839499,140.0,8.0,party,full bust,sheath,20,44.0,2016-10-03,36.0,3,65.0,10,3,2016,0
fit,573246,1481998,150.0,10.0,date,full bust,sheath,20,36.0,2016-02-11,36.0,4,68.0,2,11,2016,1
fit,273767,1427750,165.0,10.0,date,pear,dress,16,39.0,2015-06-23,34.0,4,66.0,6,23,2015,1
fit,362031,1751606,102.0,8.0,date,hourglass,shift,4,48.0,2017-09-26,34.0,4,60.0,9,26,2017,0
large,303170,153475,112.0,10.0,formal affair,pear,gown,0,31.0,2013-03-13,32.0,1,64.0,3,13,2013,1
fit,664557,127081,128.0,10.0,formal affair,hourglass,gown,4,38.0,2014-12-17,32.0,4,66.0,12,17,2014,1
large,432930,2339613,,10.0,everyday,full bust,top,26,32.0,2016-12-06,,,67.0,12,6,2016,1
fit,683613,124204,135.0,10.0,other,full bust,dress,8,23.0,2013-01-02,36.0,4,70.0,1,2,2013,1
small,582483,1869056,130.0,10.0,party,athletic,dress,8,43.0,2016-10-01,36.0,2,65.0,10,1,2016,1
small,742630,1850708,110.0,10.0,date,straight & narrow,dress,1,24.0,2017-04-12,32.0,1,66.0,4,12,2017,1
fit,778677,1598962,121.0,10.0,party,athletic,sheath,4,36.0,2017-04-12,32.0,1,63.0,4,12,2017,1
fit,909224,731134,160.0,10.0,work,athletic,dress,16,27.0,2016-10-05,36.0,2,68.0,10,5,2016,1
fit,342688,1949394,130.0,10.0,wedding,,sheath,8,27.0,2016-05-01,32.0,2,65.0,5,1,2016,1
fit,360239,203856,155.0,10.0,formal affair,pear,gown,21,37.0,2016-01-22,34.0,2,70.0,1,22,2016,1
fit,588784,898283,140.0,10.0,formal affair,hourglass,gown,8,38.0,2017-05-13,34.0,3,63.0,5,13,2017,1
large,11841,2806944,128.0,10.0,date,straight & narrow,top,8,31.0,2017-04-24,34.0,2,66.0,4,24,2017,1
fit,672448,141548,125.0,10.0,wedding,straight & narrow,gown,5,37.0,2013-06-24,34.0,1,68.0,6,24,2013,1
fit,199056,1250367,,10.0,wedding,hourglass,dress,12,29.0,2015-11-24,34.0,2,67.0,11,24,2015,1
fit,459513,1109803,130.0,8.0,formal affair,athletic,gown,12,55.0,2016-03-20,36.0,3,63.0,3,20,2016,0
fit,412925,1993236,158.0,10.0,party,full bust,sheath,20,35.0,2016-08-10,36.0,5,67.0,8,10,2016,1
fit,59374,123793,125.0,8.0,formal affair,petite,gown,4,30.0,2014-04-29,32.0,2,63.0,4,29,2014,0
fit,198067,2793818,140.0,8.0,party,pear,romper,14,27.0,2017-04-28,32.0,2,68.0,4,28,2017,0
fit,245532,1723747,155.0,2.0,wedding,athletic,gown,16,26.0,2017-10-25,36.0,3,69.0,10,25,2017,0
fit,312740,1880626,275.0,10.0,formal affair,apple,sheath,45,28.0,2016-02-23,,,68.0,2,23,2016,1
fit,21347,1031440,100.0,10.0,date,straight & narrow,dress,4,29.0,2016-04-07,32.0,2,64.0,4,7,2016,1
fit,100560,1515004,130.0,10.0,other,pear,dress,8,50.0,2017-11-30,34.0,1,64.0,11,30,2017,1
fit,557734,2035790,140.0,10.0,work,pear,coat,14,41.0,2016-01-22,36.0,3,64.0,1,22,2016,1
fit,791516,1971103,100.0,10.0,party,petite,dress,1,42.0,2017-04-03,34.0,2,62.0,4,3,2017,1
fit,676250,293711,140.0,8.0,work,athletic,dress,12,48.0,2017-11-21,34.0,2,71.0,11,21,2017,0
fit,407152,1453669,140.0,8.0,formal affair,full bust,dress,8,26.0,2014-11-13,34.0,4,65.0,11,13,2014,0
fit,49328,2859490,121.0,10.0,everyday,straight & narrow,jumpsuit,8,37.0,2017-02-01,32.0,2,70.0,2,1,2017,1
fit,139284,1001829,170.0,10.0,work,hourglass,dress,20,40.0,2016-04-02,36.0,4,69.0,4,2,2016,1
large,109895,1002863,128.0,10.0,other,hourglass,dress,16,60.0,2015-05-14,36.0,3,65.0,5,14,2015,1
fit,298184,1076484,115.0,10.0,formal affair,athletic,dress,4,30.0,2016-03-08,34.0,2,60.0,3,8,2016,1
large,715514,2156686,125.0,8.0,everyday,athletic,blouse,8,43.0,2017-08-05,34.0,3,65.0,8,5,2017,0
fit,125801,536592,118.0,10.0,work,straight & narrow,dress,1,28.0,2017-08-03,34.0,2,64.0,8,3,2017,1
fit,577667,1063761,135.0,8.0,date,pear,sheath,14,35.0,2015-11-22,34.0,2,62.0,11,22,2015,0
fit,624855,2895903,,10.0,other,full bust,blouse,20,26.0,2017-10-20,34.0,4,65.0,10,20,2017,1
fit,427110,832622,110.0,10.0,formal affair,petite,gown,1,31.0,2015-06-01,32.0,3,62.0,6,1,2015,1
small,575749,148089,135.0,10.0,wedding,athletic,dress,16,33.0,2015-12-11,34.0,1,67.0,12,11,2015,1
fit,949062,134015,,10.0,formal affair,pear,gown,28,36.0,2013-01-18,36.0,4,64.0,1,18,2013,1
fit,672125,924335,145.0,8.0,wedding,athletic,dress,12,43.0,2017-07-25,36.0,3,66.0,7,25,2017,0
fit,601986,2481108,145.0,6.0,everyday,straight & narrow,shirt,8,35.0,2017-01-06,34.0,3,68.0,1,6,2017,0
fit,511006,1730006,150.0,10.0,party,hourglass,dress,16,42.0,2016-03-03,36.0,2,65.0,3,3,2016,1
fit,755767,193361,125.0,8.0,party,athletic,dress,1,39.0,2012-12-05,32.0,3,66.0,12,5,2012,0
fit,58095,1011971,130.0,10.0,wedding,straight & narrow,dress,8,24.0,2017-08-13,,,69.0,8,13,2017,1
fit,885045,830504,133.0,10.0,other,petite,dress,14,37.0,2017-04-30,34.0,3,63.0,4,30,2017,1
fit,918298,1050416,130.0,10.0,everyday,hourglass,dress,16,40.0,2016-03-04,32.0,2,65.0,3,4,2016,1
fit,91933,1050242,,6.0,wedding,,dress,7,30.0,2017-10-29,,,66.0,10,29,2017,0
fit,536487,865585,140.0,10.0,other,athletic,sheath,8,30.0,2016-07-30,34.0,2,66.0,7,30,2016,1
fit,322527,127865,110.0,10.0,wedding,petite,gown,1,31.0,2016-04-22,32.0,2,62.0,4,22,2016,1
fit,555729,724319,137.0,10.0,wedding,straight & narrow,dress,12,32.0,2016-09-06,34.0,1,68.0,9,6,2016,1
large,886728,1505204,140.0,8.0,party,hourglass,dress,8,29.0,2017-05-07,34.0,4,63.0,5,7,2017,0
fit,32925,2661998,122.0,10.0,other,straight & narrow,coat,8,26.0,2015-10-27,34.0,2,67.0,10,27,2015,1
fit,419878,1074283,150.0,8.0,wedding,hourglass,dress,16,29.0,2017-04-03,34.0,4,65.0,4,3,2017,0
fit,151779,1880689,135.0,10.0,wedding,full bust,gown,20,31.0,2015-10-19,36.0,4,60.0,10,19,2015,1
large,179617,1933787,123.0,10.0,everyday,,dress,4,34.0,2017-06-28,32.0,3,66.0,6,28,2017,1
fit,105485,1845636,137.0,10.0,party,pear,dress,8,40.0,2014-05-15,34.0,4,63.0,5,15,2014,1
small,964732,1671970,135.0,8.0,wedding,hourglass,dress,20,39.0,2015-06-15,36.0,2,61.0,6,15,2015,0
fit,822018,727157,150.0,8.0,work,full bust,dress,20,35.0,2016-06-21,36.0,4,63.0,6,21,2016,0
fit,744327,445546,,10.0,party,,dress,16,47.0,2017-01-23,,,70.0,1,23,2017,1
fit,308004,1522959,100.0,10.0,wedding,petite,dress,1,30.0,2016-03-01,32.0,3,64.0,3,1,2016,1
fit,728378,259136,120.0,2.0,other,,sheath,4,26.0,2017-05-08,28.0,1,65.0,5,8,2017,0
fit,778217,1017773,,8.0,party,full bust,dress,32,30.0,2017-06-26,36.0,5,69.0,6,26,2017,0
fit,817101,234144,110.0,10.0,work,straight & narrow,dress,8,37.0,2016-03-07,32.0,2,63.0,3,7,2016,1
small,299877,181453,107.0,8.0,formal affair,petite,dress,8,36.0,2012-10-14,,,63.0,10,14,2012,0
fit,649837,1125393,165.0,10.0,date,apple,dress,24,38.0,2016-07-18,36.0,4,66.0,7,18,2016,1
small,751374,325470,125.0,10.0,wedding,straight & narrow,sheath,4,25.0,2015-12-30,32.0,1,66.0,12,30,2015,1
large,90252,1147823,168.0,8.0,party,pear,dress,24,38.0,2015-01-15,36.0,4,62.0,1,15,2015,0
small,831542,149739,135.0,4.0,formal affair,hourglass,gown,8,32.0,2013-04-09,34.0,3,62.0,4,9,2013,0
fit,886892,2728805,110.0,10.0,party,athletic,romper,1,28.0,2017-05-01,32.0,3,61.0,5,1,2017,1
small,378075,2431119,152.0,6.0,everyday,apple,top,20,54.0,2017-12-04,36.0,4,65.0,12,4,2017,0
large,703586,599262,180.0,10.0,work,athletic,dress,24,34.0,2017-05-15,36.0,4,67.0,5,15,2017,1
